Gene	C12
C12_Sobic.007G184400	1
C12_Sobic.007G184600	2
C12_Sobic.007G185100	1
C12_Sobic.007G185600	1
C12_Sobic.007G185700	1
C12_Sobic.007G186000	2
C12_Sobic.007G186100	1
C12_Sobic.007G186200	1
C12_Sobic.007G187400	1
C12_Sobic.007G188600	1
C12_Sobic.007G188900	1
C12_Sobic.007G189200	1
C12_Sobic.007G189500	3
C12_Sobic.007G189600	1
C12_Sobic.007G189800	1
C12_Sobic.007G191300	1
C12_Sobic.007G191600	1
C12_Sobic.007G193200	1
C12_Sobic.007G193700	1
C12_Sobic.007G193800	1
C12_Sobic.007G194700	1
C12_Sobic.007G195600	1
C12_Sobic.007G195701	1
C12_Sobic.007G196201	1
C12_Sobic.007G196500	1
C12_Sobic.007G196800	1
C12_Sobic.007G197300	1
C12_Sobic.007G198100	1
C12_Sobic.007G198300	1
C12_Sobic.007G200700	1
C12_Sobic.007G201700	1
C12_Sobic.007G202800	1
C12_Sobic.007G203000	1
C12_Sobic.007G204100	1
C12_Sobic.007G206200	1
C12_Sobic.007G206500	1
C12_Sobic.007G209000	1
C12_Sobic.007G210000	1
C12_Sobic.007G210300	1
C12_Sobic.007G210900	2
C12_Sobic.007G211200	2
C12_Sobic.007G211800	1
C12_Sobic.007G212500	1
C12_Sobic.007G213000	1
C12_Sobic.007G214175	1
C12_Sobic.007G216100	1
C12_Sobic.007G216600	1
C12_Sobic.007G217000	1
C12_Sobic.007G217400	1
C12_Sobic.007G217500	1
C12_Sobic.007G217600	1
C12_Sobic.007G218200	1
C12_Sobic.007G218600	1
C12_Sobic.007G220200	0
C12_Sobic.007G220900	1
C12_Sobic.007G221000	1
C12_Sobic.007G221100	1
C12_Sobic.007G223150	1
C12_Sobic.007G223200	1
C12_Sobic.007G223300	0
C12_Sobic.007G224500	1
C12_Sobic.007G224600	0
C12_Sobic.007G225200	1
C12_Sobic.007G225300	1
C12_Sobic.007G225500	1
C12_Sobic.007G225600	2
C12_Sobic.007G226300	2
C12_Sobic.007G226800	1
C12_Sobic.007G227000	1
C12_Sobic.007G227700	1
C12_Sobic.008G000900	1
C12_Sobic.008G001000	1
C12_Sobic.008G001900	1
C12_Sobic.008G002000	1
C12_Sobic.008G002400	1
C12_Sobic.008G003900	1
C12_Sobic.008G004000	1
C12_Sobic.008G004100	2
C12_Sobic.008G004300	1
C12_Sobic.008G004400	1
C12_Sobic.008G004800	1
C12_Sobic.008G004900	1
C12_Sobic.008G008100	1
C12_Sobic.008G008400	1
C12_Sobic.008G009600	1
C12_Sobic.008G010100	1
C12_Sobic.008G010800	1
C12_Sobic.008G011600	2
C12_Sobic.008G012300	1
C12_Sobic.008G013000	1
C12_Sobic.008G013200	1
C12_Sobic.008G013600	1
C12_Sobic.008G014100	1
C12_Sobic.008G014300	1
C12_Sobic.008G015800	1
C12_Sobic.008G016900	1
C12_Sobic.008G017100	1
C12_Sobic.008G017200	1
C12_Sobic.008G017800	1
C12_Sobic.008G018000	1
C12_Sobic.008G018200	1
C12_Sobic.008G018500	1
C12_Sobic.008G018800	1
C12_Sobic.008G019532	1
C12_Sobic.008G020100	1
C12_Sobic.008G020200	1
C12_Sobic.008G020900	2
C12_Sobic.008G021000	1
C12_Sobic.008G021200	1
C12_Sobic.008G022701	1
C12_Sobic.008G025900	0
C12_Sobic.008G026700	1
C12_Sobic.008G027400	1
C12_Sobic.008G029300	1
C12_Sobic.008G029400	1
C12_Sobic.008G029500	1
C12_Sobic.008G030900	4
C12_Sobic.008G032100	1
C12_Sobic.008G032500	1
C12_Sobic.008G033400	1
C12_Sobic.008G033500	1
C12_Sobic.008G034400	1
C12_Sobic.008G034700	1
C12_Sobic.008G035300	1
C12_Sobic.008G035501	1
C12_Sobic.008G037300	1
C12_Sobic.008G037500	1
C12_Sobic.008G038400	1
C12_Sobic.008G039000	1
C12_Sobic.008G039600	2
C12_Sobic.008G039800	1
C12_Sobic.008G040000	1
C12_Sobic.008G040100	1
C12_Sobic.008G040300	1
C12_Sobic.008G040400	1
C12_Sobic.008G041700	1
C12_Sobic.008G042200	1
C12_Sobic.008G044900	1
C12_Sobic.008G045450	1
C12_Sobic.008G046000	1
C12_Sobic.008G046600	1
C12_Sobic.008G046900	1
C12_Sobic.008G047200	1
C12_Sobic.008G050400	1
C12_Sobic.008G050700	1
C12_Sobic.008G050800	1
C12_Sobic.008G051000	1
C12_Sobic.008G051100	1
C12_Sobic.008G052600	1
C12_Sobic.008G053200	1
C12_Sobic.008G054700	1
C12_Sobic.008G056100	2
C12_Sobic.008G056200	1
C12_Sobic.008G056900	1
C12_Sobic.008G057900	1
C12_Sobic.008G058000	1
C12_Sobic.008G058200	1
C12_Sobic.008G059900	2
C12_Sobic.008G061601	1
C12_Sobic.008G062900	1
C12_Sobic.008G063200	1
C12_Sobic.008G063500	3
C12_Sobic.008G067900	1
C12_Sobic.008G068500	1
C12_Sobic.008G068601	1
C12_Sobic.008G070500	1
C12_Sobic.008G072050	2
C12_Sobic.008G073200	1
C12_Sobic.008G074700	1
C12_Sobic.008G075900	1
C12_Sobic.008G077500	1
C12_Sobic.008G079900	1
C12_Sobic.008G081300	1
C12_Sobic.008G081600	1
C12_Sobic.008G082400	4
C12_Sobic.008G082900	1
C12_Sobic.008G085800	1
C12_Sobic.008G086700	1
C12_Sobic.008G087200	1
C12_Sobic.008G088300	1
C12_Sobic.008G088809	1
C12_Sobic.008G088821	1
C12_Sobic.008G088860	1
C12_Sobic.008G089600	2
C12_Sobic.008G089900	1
C12_Sobic.008G090600	1
C12_Sobic.008G092532	1
C12_Sobic.008G094600	2
C12_Sobic.008G096800	1
C12_Sobic.008G097000	1
C12_Sobic.008G097401	1
C12_Sobic.008G098230	1
C12_Sobic.008G098600	1
C12_Sobic.008G100400	1
C12_Sobic.008G101300	1
C12_Sobic.008G101600	1
C12_Sobic.008G101900	1
C12_Sobic.008G103500	3
C12_Sobic.008G104000	1
C12_Sobic.008G104200	1
C12_Sobic.008G104500	1
C12_Sobic.008G105500	3
C12_Sobic.008G107500	1
C12_Sobic.008G107800	2
C12_Sobic.008G108400	1
C12_Sobic.008G108500	1
C12_Sobic.008G110300	1
C12_Sobic.008G111200	1
C12_Sobic.008G111700	1
C12_Sobic.008G113500	1
C12_Sobic.008G113600	1
C12_Sobic.008G113700	1
C12_Sobic.008G114300	1
C12_Sobic.008G115000	1
C12_Sobic.008G115200	1
C12_Sobic.008G115400	1
C12_Sobic.008G116000	1
C12_Sobic.008G116500	1
C12_Sobic.008G118700	1
C12_Sobic.008G120066	1
C12_Sobic.008G123600	1
C12_Sobic.008G124400	2
C12_Sobic.008G124500	1
C12_Sobic.008G125000	1
C12_Sobic.008G125501	1
C12_Sobic.008G126500	1
C12_Sobic.008G127000	1
C12_Sobic.008G127400	1
C12_Sobic.008G128800	1
C12_Sobic.008G128900	1
C12_Sobic.008G129100	1
C12_Sobic.008G130000	1
C12_Sobic.008G130100	1
C12_Sobic.008G130900	1
C12_Sobic.008G131000	1
C12_Sobic.008G131100	1
C12_Sobic.008G131900	1
C12_Sobic.008G132400	1
C12_Sobic.008G133600	1
C12_Sobic.008G133700	4
C12_Sobic.008G134100	1
C12_Sobic.008G134300	1
C12_Sobic.008G134800	2
C12_Sobic.008G135701	1
C12_Sobic.008G136700	1
C12_Sobic.008G136800	1
C12_Sobic.008G137200	1
C12_Sobic.008G137500	2
C12_Sobic.008G138000	2
C12_Sobic.008G138500	1
C12_Sobic.008G139700	1
C12_Sobic.008G139800	1
C12_Sobic.008G140100	1
C12_Sobic.008G141300	1
C12_Sobic.008G141400	1
C12_Sobic.008G141700	1
C12_Sobic.008G142700	1
C12_Sobic.008G143100	1
C12_Sobic.008G143700	1
C12_Sobic.008G143800	1
C12_Sobic.008G145800	2
C12_Sobic.008G147200	1
C12_Sobic.008G148300	1
C12_Sobic.008G148500	1
C12_Sobic.008G150200	1
C12_Sobic.008G151200	2
C12_Sobic.008G151366	1
C12_Sobic.008G151600	1
C12_Sobic.008G152900	1
C12_Sobic.008G153400	1
C12_Sobic.008G153600	1
C12_Sobic.008G156200	1
C12_Sobic.008G156600	1
C12_Sobic.008G156700	1
C12_Sobic.008G161000	1
C12_Sobic.008G161800	2
C12_Sobic.008G162000	1
C12_Sobic.008G164850	1
C12_Sobic.008G165100	1
C12_Sobic.008G165900	1
C12_Sobic.008G166800	0
C12_Sobic.008G167500	1
C12_Sobic.008G168000	1
C12_Sobic.008G168200	1
C12_Sobic.008G168300	1
C12_Sobic.008G171800	1
C12_Sobic.008G172300	1
C12_Sobic.008G173400	1
C12_Sobic.008G173800	1
C12_Sobic.008G174200	1
C12_Sobic.008G174500	1
C12_Sobic.008G174800	1
C12_Sobic.008G175900	1
C12_Sobic.008G177900	0
C12_Sobic.008G178200	1
C12_Sobic.008G179500	1
C12_Sobic.008G186200	1
C12_Sobic.008G186500	1
C12_Sobic.008G186600	1
C12_Sobic.008G187100	1
C12_Sobic.008G187400	1
C12_Sobic.008G188600	1
C12_Sobic.008G188900	1
C12_Sobic.008G190600	1
C12_Sobic.008G191500	1
C12_Sobic.008G192300	1
C12_Sobic.009G000700	1
C12_Sobic.009G000801	1
C12_Sobic.009G001100	1
C12_Sobic.009G001200	1
C12_Sobic.009G001300	1
C12_Sobic.009G001400	1
C12_Sobic.009G001900	1
C12_Sobic.009G002300	1
C12_Sobic.009G002800	1
C12_Sobic.009G002900	1
C12_Sobic.009G004200	1
C12_Sobic.009G004400	1
C12_Sobic.009G006000	1
C12_Sobic.009G007700	1
C12_Sobic.009G010400	1
C12_Sobic.009G011500	1
C12_Sobic.009G011600	1
C12_Sobic.009G012600	1
C12_Sobic.009G013400	2
C12_Sobic.009G014100	1
C12_Sobic.009G014400	1
C12_Sobic.009G014500	1
C12_Sobic.009G016600	2
C12_Sobic.009G017200	1
C12_Sobic.009G017400	1
C12_Sobic.009G017500	1
C12_Sobic.009G020700	2
C12_Sobic.009G020900	1
C12_Sobic.009G021900	1
C12_Sobic.009G025400	2
C12_Sobic.009G025700	1
C12_Sobic.009G026300	1
C12_Sobic.009G027900	1
C12_Sobic.009G028100	1
C12_Sobic.009G028500	1
C12_Sobic.009G030400	1
C12_Sobic.009G031400	1
C12_Sobic.009G031450	1
C12_Sobic.009G032100	1
C12_Sobic.009G032400	1
C12_Sobic.009G032600	1
C12_Sobic.009G033000	1
C12_Sobic.009G033900	1
C12_Sobic.009G034100	1
C12_Sobic.009G034200	2
C12_Sobic.009G034400	1
C12_Sobic.009G034600	1
C12_Sobic.009G035000	1
C12_Sobic.009G036200	1
C12_Sobic.009G036450	1
C12_Sobic.009G036500	1
C12_Sobic.009G038800	1
C12_Sobic.009G039800	0
C12_Sobic.009G040400	1
C12_Sobic.009G040800	1
C12_Sobic.009G041700	1
C12_Sobic.009G042200	2
C12_Sobic.009G045100	1
C12_Sobic.009G045800	1
C12_Sobic.009G046600	1
C12_Sobic.009G048000	1
C12_Sobic.009G050400	1
C12_Sobic.009G050500	1
C12_Sobic.009G051500	1
C12_Sobic.009G051800	1
C12_Sobic.009G052500	1
C12_Sobic.009G052700	1
C12_Sobic.009G054000	1
C12_Sobic.009G054301	1
C12_Sobic.009G054400	1
C12_Sobic.009G055800	1
C12_Sobic.009G056700	1
C12_Sobic.009G057800	1
C12_Sobic.009G058500	1
C12_Sobic.009G059700	1
C12_Sobic.009G060300	1
C12_Sobic.009G060400	1
C12_Sobic.009G060800	3
C12_Sobic.009G061000	1
C12_Sobic.009G061400	1
C12_Sobic.009G061601	1
C12_Sobic.009G062400	1
C12_Sobic.009G062500	1
C12_Sobic.009G063100	1
C12_Sobic.009G063500	1
C12_Sobic.009G063800	1
C12_Sobic.009G065000	1
C12_Sobic.009G065200	1
C12_Sobic.009G065600	1
C12_Sobic.009G067200	1
C12_Sobic.009G068000	1
C12_Sobic.009G068800	1
C12_Sobic.009G070400	2
C12_Sobic.009G070800	2
C12_Sobic.009G071700	1
C12_Sobic.009G072700	1
C12_Sobic.009G073300	1
C12_Sobic.009G074100	1
C12_Sobic.009G077100	1
C12_Sobic.009G077700	1
C12_Sobic.009G079950	1
C12_Sobic.009G080200	1
C12_Sobic.009G080700	1
C12_Sobic.009G081800	1
C12_Sobic.009G083800	1
C12_Sobic.009G087300	1
C12_Sobic.009G088100	1
C12_Sobic.009G088401	1
C12_Sobic.009G088575	1
C12_Sobic.009G088600	1
C12_Sobic.009G089101	1
C12_Sobic.009G092020	1
C12_Sobic.009G093900	1
C12_Sobic.009G094450	1
C12_Sobic.009G099200	1
C12_Sobic.009G099500	1
C12_Sobic.009G100050	1
C12_Sobic.009G102600	1
C12_Sobic.009G103000	1
C12_Sobic.009G104300	1
C12_Sobic.009G105400	1
C12_Sobic.009G106300	1
C12_Sobic.009G107020	1
C12_Sobic.009G107200	1
C12_Sobic.009G108400	1
C12_Sobic.009G109000	1
C12_Sobic.009G109600	1
C12_Sobic.009G109700	0
C12_Sobic.009G112400	2
C12_Sobic.009G112900	1
C12_Sobic.009G113000	1
C12_Sobic.009G113900	1
C12_Sobic.009G114400	1
C12_Sobic.009G115100	1
C12_Sobic.009G116400	1
C12_Sobic.009G118500	1
C12_Sobic.009G120400	1
C12_Sobic.009G120500	1
C12_Sobic.009G120800	1
C12_Sobic.009G121400	1
C12_Sobic.009G122900	1
C12_Sobic.009G123500	1
C12_Sobic.009G123900	2
C12_Sobic.009G124400	1
C12_Sobic.009G124600	1
C12_Sobic.009G124800	1
C12_Sobic.009G125000	1
C12_Sobic.009G125800	2
C12_Sobic.009G125900	1
C12_Sobic.009G126800	0
C12_Sobic.009G127000	1
C12_Sobic.009G127300	1
C12_Sobic.009G127400	1
C12_Sobic.009G128400	1
C12_Sobic.009G128800	1
C12_Sobic.009G129300	2
C12_Sobic.009G129400	1
C12_Sobic.009G129900	1
C12_Sobic.009G130400	1
C12_Sobic.009G130700	3
C12_Sobic.009G130800	1
C12_Sobic.009G133500	1
C12_Sobic.009G133600	1
C12_Sobic.009G134600	1
C12_Sobic.009G134900	1
C12_Sobic.009G135500	1
C12_Sobic.009G136100	1
C12_Sobic.009G137000	1
C12_Sobic.009G137100	1
C12_Sobic.009G137700	1
C12_Sobic.009G137900	1
C12_Sobic.009G138100	1
C12_Sobic.009G138700	1
C12_Sobic.009G139200	1
C12_Sobic.009G140300	1
C12_Sobic.009G140600	2
C12_Sobic.009G141300	4
C12_Sobic.009G141400	1
C12_Sobic.009G143200	1
C12_Sobic.009G143300	1
C12_Sobic.009G143400	1
C12_Sobic.009G143900	1
C12_Sobic.009G146500	1
C12_Sobic.009G146700	3
C12_Sobic.009G147000	1
C12_Sobic.009G147600	1
C12_Sobic.009G147800	1
C12_Sobic.009G148200	1
C12_Sobic.009G148500	1
C12_Sobic.009G148600	1
C12_Sobic.009G149300	1
C12_Sobic.009G150700	1
C12_Sobic.009G151100	2
C12_Sobic.009G152100	0
C12_Sobic.009G152200	1
C12_Sobic.009G154700	1
C12_Sobic.009G155050	1
C12_Sobic.009G155800	1
C12_Sobic.009G156000	1
C12_Sobic.009G156300	1
C12_Sobic.009G156500	2
C12_Sobic.009G156800	2
C12_Sobic.009G156900	1
C12_Sobic.009G157300	2
C12_Sobic.009G157900	1
C12_Sobic.009G159000	1
C12_Sobic.009G159200	1
C12_Sobic.009G162900	1
C12_Sobic.009G163100	1
C12_Sobic.009G163400	1
C12_Sobic.009G163600	1
C12_Sobic.009G165500	1
C12_Sobic.009G165600	1
C12_Sobic.009G166200	1
C12_Sobic.009G166300	1
C12_Sobic.009G166700	1
C12_Sobic.009G167700	1
C12_Sobic.009G167800	1
C12_Sobic.009G168600	2
C12_Sobic.009G169100	1
C12_Sobic.009G169200	1
C12_Sobic.009G170000	1
C12_Sobic.009G170050	1
C12_Sobic.009G171000	1
C12_Sobic.009G171300	1
C12_Sobic.009G171700	1
C12_Sobic.009G172300	1
C12_Sobic.009G172400	1
C12_Sobic.009G174100	1
C12_Sobic.009G175100	1
C12_Sobic.009G177600	1
C12_Sobic.009G178100	1
C12_Sobic.009G178200	1
C12_Sobic.009G179300	1
C12_Sobic.009G179600	1
C12_Sobic.009G179800	1
C12_Sobic.009G181900	1
C12_Sobic.009G182000	1
C12_Sobic.009G182300	2
C12_Sobic.009G183600	2
C12_Sobic.009G183700	1
C12_Sobic.009G184450	1
C12_Sobic.009G184700	1
C12_Sobic.009G184900	1
C12_Sobic.009G185800	1
C12_Sobic.009G185900	1
C12_Sobic.009G186300	1
C12_Sobic.009G187300	1
C12_Sobic.009G188900	1
C12_Sobic.009G189100	1
C12_Sobic.009G190000	1
C12_Sobic.009G190600	1
C12_Sobic.009G190700	1
C12_Sobic.009G191100	1
C12_Sobic.009G191600	1
C12_Sobic.009G191700	1
C12_Sobic.009G192500	1
C12_Sobic.009G192700	1
C12_Sobic.009G193300	1
C12_Sobic.009G194300	1
C12_Sobic.009G194500	1
C12_Sobic.009G195100	1
C12_Sobic.009G195200	1
C12_Sobic.009G195300	1
C12_Sobic.009G195400	1
C12_Sobic.009G195800	0
C12_Sobic.009G199700	1
C12_Sobic.009G199800	1
C12_Sobic.009G201000	1
C12_Sobic.009G201200	1
C12_Sobic.009G201800	1
C12_Sobic.009G201900	1
C12_Sobic.009G202000	1
C12_Sobic.009G202900	1
C12_Sobic.009G203000	1
C12_Sobic.009G203500	1
C12_Sobic.009G204200	1
C12_Sobic.009G205200	1
C12_Sobic.009G207100	1
C12_Sobic.009G207400	1
C12_Sobic.009G207600	1
C12_Sobic.009G208100	2
C12_Sobic.009G208800	1
C12_Sobic.009G209900	1
C12_Sobic.009G210200	1
C12_Sobic.009G210600	1
C12_Sobic.009G210800	1
C12_Sobic.009G211100	1
C12_Sobic.009G211400	1
C12_Sobic.009G211900	1
C12_Sobic.009G212300	1
C12_Sobic.009G212600	1
C12_Sobic.009G213000	1
C12_Sobic.009G213200	1
C12_Sobic.009G213800	1
C12_Sobic.009G213900	1
C12_Sobic.009G213950	2
C12_Sobic.009G214200	1
C12_Sobic.009G214900	1
C12_Sobic.009G215800	1
C12_Sobic.009G216000	1
C12_Sobic.009G216700	1
C12_Sobic.009G217300	2
C12_Sobic.009G217400	1
C12_Sobic.009G217800	1
C12_Sobic.009G218000	1
C12_Sobic.009G220100	1
C12_Sobic.009G220200	1
C12_Sobic.009G220500	1
C12_Sobic.009G220600	1
C12_Sobic.009G221000	0
C12_Sobic.009G222900	2
C12_Sobic.009G223200	1
C12_Sobic.009G224700	1
C12_Sobic.009G225500	1
C12_Sobic.009G225700	0
C12_Sobic.009G226900	1
C12_Sobic.009G227700	1
C12_Sobic.009G228100	1
C12_Sobic.009G228300	1
C12_Sobic.009G228400	1
C12_Sobic.009G228600	1
C12_Sobic.009G228900	1
C12_Sobic.009G229200	1
C12_Sobic.009G229700	2
C12_Sobic.009G229800	1
C12_Sobic.009G230100	1
C12_Sobic.009G230700	1
C12_Sobic.009G231100	1
C12_Sobic.009G231200	1
C12_Sobic.009G232200	1
C12_Sobic.009G232400	1
C12_Sobic.009G232800	1
C12_Sobic.009G233500	1
C12_Sobic.009G233600	1
C12_Sobic.009G234400	1
C12_Sobic.009G234500	1
C12_Sobic.009G234600	1
C12_Sobic.009G235100	1
C12_Sobic.009G235300	1
C12_Sobic.009G235900	1
C12_Sobic.009G237000	2
C12_Sobic.009G237200	1
C12_Sobic.009G237500	1
C12_Sobic.009G237600	1
C12_Sobic.009G237700	1
C12_Sobic.009G238300	1
C12_Sobic.009G239351	1
C12_Sobic.009G239600	1
C12_Sobic.009G241100	1
C12_Sobic.009G242900	1
C12_Sobic.009G243800	1
C12_Sobic.009G243900	1
C12_Sobic.009G244900	2
C12_Sobic.009G245000	1
C12_Sobic.009G246100	1
C12_Sobic.009G246400	1
C12_Sobic.009G248200	1
C12_Sobic.009G249200	1
C12_Sobic.009G249700	1
C12_Sobic.009G249900	1
C12_Sobic.009G250800	3
C12_Sobic.009G251000	1
C12_Sobic.009G251100	1
C12_Sobic.009G251200	1
C12_Sobic.009G251300	1
C12_Sobic.009G252300	1
C12_Sobic.009G253450	1
C12_Sobic.009G254200	1
C12_Sobic.009G254400	2
C12_Sobic.009G254500	1
C12_Sobic.009G255000	1
C12_Sobic.009G255300	1
C12_Sobic.009G256700	1
C12_Sobic.009G257500	1
C12_Sobic.009G257700	1
C12_Sobic.009G258150	2
C12_Sobic.009G258500	1
C12_Sobic.009G259100	2
C12_Sobic.009G260000	2
C12_Sobic.010G000200	1
C12_Sobic.010G000500	3
C12_Sobic.010G000700	1
C12_Sobic.010G002800	1
C12_Sobic.010G003200	1
C12_Sobic.010G004400	1
C12_Sobic.010G004900	1
C12_Sobic.010G005100	1
C12_Sobic.010G005200	2
C12_Sobic.010G005700	1
C12_Sobic.010G006400	1
C12_Sobic.010G007100	1
C12_Sobic.010G007700	2
C12_Sobic.010G008100	2
C12_Sobic.010G008700	1
C12_Sobic.010G009200	1
C12_Sobic.010G009300	1
C12_Sobic.010G009400	1
C12_Sobic.010G009700	1
C12_Sobic.010G011000	1
C12_Sobic.010G012100	1
C12_Sobic.010G012600	1
C12_Sobic.010G013500	1
C12_Sobic.010G015500	1
C12_Sobic.010G016300	2
C12_Sobic.010G016900	1
C12_Sobic.010G017100	1
C12_Sobic.010G018000	1
C12_Sobic.010G018500	1
C12_Sobic.010G018700	1
C12_Sobic.010G018900	1
C12_Sobic.010G019100	1
C12_Sobic.010G019300	1
C12_Sobic.010G019400	1
C12_Sobic.010G019900	1
C12_Sobic.010G021500	1
C12_Sobic.010G022300	1
C12_Sobic.010G023300	1
C12_Sobic.010G023700	1
C12_Sobic.010G024000	1
C12_Sobic.010G024500	1
C12_Sobic.010G024600	1
C12_Sobic.010G026300	1
C12_Sobic.010G026850	1
C12_Sobic.010G028200	1
C12_Sobic.010G029000	2
C12_Sobic.010G029100	2
C12_Sobic.010G030000	1
C12_Sobic.010G030100	3
C12_Sobic.010G030700	1
C12_Sobic.010G030800	1
C12_Sobic.010G031000	1
C12_Sobic.010G032300	2
C12_Sobic.010G032400	1
C12_Sobic.010G032600	1
C12_Sobic.010G032700	1
C12_Sobic.010G033000	1
C12_Sobic.010G034100	1
C12_Sobic.010G035200	1
C12_Sobic.010G035400	2
C12_Sobic.010G036901	1
C12_Sobic.010G038100	1
C12_Sobic.010G038600	1
C12_Sobic.010G038700	1
C12_Sobic.010G039000	1
C12_Sobic.010G039200	1
C12_Sobic.010G039800	1
C12_Sobic.010G040200	1
C12_Sobic.010G041000	1
C12_Sobic.010G041400	1
C12_Sobic.010G041700	1
C12_Sobic.010G043000	1
C12_Sobic.010G043400	1
C12_Sobic.010G043800	1
C12_Sobic.010G044200	1
C12_Sobic.010G044900	1
C12_Sobic.010G045200	1
C12_Sobic.010G045400	2
C12_Sobic.010G045600	1
C12_Sobic.010G046300	1
C12_Sobic.010G046400	1
C12_Sobic.010G047200	2
C12_Sobic.010G047400	1
C12_Sobic.010G047700	1
C12_Sobic.010G048900	1
C12_Sobic.010G048966	3
C12_Sobic.010G050300	1
C12_Sobic.010G050400	1
C12_Sobic.010G050700	1
C12_Sobic.010G051200	1
C12_Sobic.010G052800	1
C12_Sobic.010G054300	1
C12_Sobic.010G054600	2
C12_Sobic.010G054900	0
C12_Sobic.010G055000	1
C12_Sobic.010G055500	1
C12_Sobic.010G057500	1
C12_Sobic.010G058200	1
C12_Sobic.010G058800	1
C12_Sobic.010G059100	4
C12_Sobic.010G059200	1
C12_Sobic.010G059300	1
C12_Sobic.010G060000	1
C12_Sobic.010G060400	1
C12_Sobic.010G060701	1
C12_Sobic.010G061100	1
C12_Sobic.010G062500	1
C12_Sobic.010G064100	2
C12_Sobic.010G064200	1
C12_Sobic.010G064600	1
C12_Sobic.010G065200	1
C12_Sobic.010G065400	2
C12_Sobic.010G065600	1
C12_Sobic.010G065900	1
C12_Sobic.010G066100	1
C12_Sobic.010G067100	1
C12_Sobic.010G067500	1
C12_Sobic.010G067600	1
C12_Sobic.010G067900	1
C12_Sobic.010G067950	1
C12_Sobic.010G068200	1
C12_Sobic.010G068700	2
C12_Sobic.010G070600	1
C12_Sobic.010G070900	2
C12_Sobic.010G071100	1
C12_Sobic.010G071600	2
C12_Sobic.010G071800	1
C12_Sobic.010G072700	1
C12_Sobic.010G072900	2
C12_Sobic.010G073100	1
C12_Sobic.010G074600	1
C12_Sobic.010G075000	1
C12_Sobic.010G076300	1
C12_Sobic.010G077100	1
C12_Sobic.010G077300	1
C12_Sobic.010G077600	1
C12_Sobic.010G078100	1
C12_Sobic.010G078300	1
C12_Sobic.010G079900	1
C12_Sobic.010G080500	1
C12_Sobic.010G080600	1
C12_Sobic.010G081200	1
C12_Sobic.010G081700	1
C12_Sobic.010G081800	1
C12_Sobic.010G082700	1
C12_Sobic.010G082850	1
C12_Sobic.010G084000	1
C12_Sobic.010G085200	1
C12_Sobic.010G085600	1
C12_Sobic.010G086000	1
C12_Sobic.010G086200	1
C12_Sobic.010G086600	1
C12_Sobic.010G088300	1
C12_Sobic.010G089800	1
C12_Sobic.010G091000	1
C12_Sobic.010G092600	2
C12_Sobic.010G094600	1
C12_Sobic.010G095800	1
C12_Sobic.010G097000	1
C12_Sobic.010G097400	1
C12_Sobic.010G097600	1
C12_Sobic.010G098700	1
C12_Sobic.010G099200	1
C12_Sobic.010G100700	2
C12_Sobic.010G101000	1
C12_Sobic.010G101100	1
C12_Sobic.010G101500	1
C12_Sobic.010G102600	1
C12_Sobic.010G103200	1
C12_Sobic.010G104900	0
C12_Sobic.010G105300	1
C12_Sobic.010G105800	1
C12_Sobic.010G106300	2
C12_Sobic.010G109500	2
C12_Sobic.010G110000	1
C12_Sobic.010G111800	1
C12_Sobic.010G113000	1
C12_Sobic.010G113900	1
C12_Sobic.010G115400	1
C12_Sobic.010G115500	1
C12_Sobic.010G116400	2
C12_Sobic.010G119800	2
C12_Sobic.010G120700	1
C12_Sobic.010G121100	1
C12_Sobic.010G121600	1
C12_Sobic.010G122100	1
C12_Sobic.010G122400	1
C12_Sobic.010G123100	1
C12_Sobic.010G123700	1
C12_Sobic.010G125100	1
C12_Sobic.010G130200	1
C12_Sobic.010G130300	1
C12_Sobic.010G131300	1
C12_Sobic.010G131700	1
C12_Sobic.010G132600	2
C12_Sobic.010G133500	1
C12_Sobic.010G134100	1
C12_Sobic.010G134400	1
C12_Sobic.010G135300	1
C12_Sobic.010G136250	1
C12_Sobic.010G138300	1
C12_Sobic.010G141800	1
C12_Sobic.010G146600	1
C12_Sobic.010G146700	1
C12_Sobic.010G147966	1
C12_Sobic.010G151801	1
C12_Sobic.010G152100	1
C12_Sobic.010G157800	1
C12_Sobic.010G158100	1
C12_Sobic.010G160500	2
C12_Sobic.010G163100	1
C12_Sobic.010G163800	1
C12_Sobic.010G164000	1
C12_Sobic.010G164400	0
C12_Sobic.010G166400	1
C12_Sobic.010G170400	1
C12_Sobic.010G170900	1
C12_Sobic.010G171400	1
C12_Sobic.010G173000	1
C12_Sobic.010G173300	1
C12_Sobic.010G174500	2
C12_Sobic.010G174900	2
C12_Sobic.010G175000	2
C12_Sobic.010G176300	2
C12_Sobic.010G176500	1
C12_Sobic.010G176900	1
C12_Sobic.010G177000	1
C12_Sobic.010G177100	1
C12_Sobic.010G178200	1
C12_Sobic.010G181300	1
C12_Sobic.010G183100	1
C12_Sobic.010G183201	1
C12_Sobic.010G183300	2
C12_Sobic.010G183500	1
C12_Sobic.010G184300	1
C12_Sobic.010G184600	1
C12_Sobic.010G185200	1
C12_Sobic.010G185600	1
C12_Sobic.010G185800	1
C12_Sobic.010G186600	2
C12_Sobic.010G186700	1
C12_Sobic.010G187100	1
C12_Sobic.010G188000	1
C12_Sobic.010G188300	1
C12_Sobic.010G188400	1
C12_Sobic.010G189100	1
